review,sentiment
"maganda sya kaso di madikit, mabilis sya matanggal lalo na sa mga edges ng nilagyan mo, mabilis lang din mapunit kasi manipis, once na, naiscratch mo yung kuko mong mahaba or anything na matulis e mabubutas or masisira yung nakadikit na wallpaper sa dingding. but overall ok naman sya for",4
good goods slmt seller at sa shopee,3
safe naman nakarating a g product good condition pero hndi sya nakaka paypay,4
maganda kaso putol putol yong mga glue stick ko hinde siguro naayos ng packaging...,4
not so satisfied wala manlang bubble wrap nag dagdag pa naman ako ng electronic protection umay okay na siguro yan 3 star,1
yes na yes sa wipes 2 times na ko nag order neto ok naman mura lng pero kapakipakinabang lalo pag lumalabas ka with your little one samahan mo pa ng alcohol syempre kaya ok sakin tong wipes.,3
ganda nya di ka manghihinayang na mag order sulit thank you po,3
ang ganda! lakas ng ilaw at ng fan. magandang gift for this coming christmas,3
di nag spray disappointed buyer here. may parts n di kasama sa pinadala nyo. sana double check naman and be responsible enough as a seller. paano p po ito magamit ?,1
good maganda sya.kaso may something color sa design nya. thanks seller,3
all goods angas nito! thank you seller at rider ambilis mag deliver,3
ang gandaaa ng quality for its price. matagal din malowbat kaya sulit sa byahe,3
ang gondooo!.. nice din ng quality ok na sya for the price. just wish nagsesend ng pic before shipping. yun lang,3
"excited pa nmn sana ako kasi ang bilis lng dumating ang problema my damage yung items na pinadala sakin at hindi rin yung color na gusto ko sana...ni replace nga ng iba kaso may damage pa,ano bayan??? dissapointed talaga ako...ok lng iniba ung color pero dapat ok rin ung",1
medyo ok din hindi ako satisfied hindi nasunod color ko dapat black red pero ok na rin tnx seller,4
expect ko makapal ung parang my takong peo hnd pala tpos my stain pa na black,4
second order thank u for the good quality and fash shipping. push up bra para sa mga walang cleavage jan eto na sagot para sa mga flat chested na gusto magkaron ng cleavage buysung na mga sissy d kayo magsisisi.,3
"nice thank you seller, nagustuhan ni mother ko po sana po magtagal worth the price makisbay sa uso",3
mgnda po ung item..sakto lng sa baby ko..di sya maluwag..at mukang comfy syang isuot..thankyou seller..,3
panget di nagchacharge at di sumisignal,1
"very good! satisfied with the product, thank you for this! we will order again kasi kulang hahahaha. we trust this shop. good quality!",3
"oily lang pero wala talaga fragrance, nasira ako sa customer ko hindi daw ganto ang vanilla lace this is the 3rd time na umorder ako pangbenta ko, unang order ko is 10ml tester para may reference ako kung ano ang scent nya sa tester ang bango matamis as in amoy",1
oks na sana kaso may konting crack sa gilid buti goods pa dn ... thank you seller! big help po tlga itong air purifier sa bahay/rooms.,4
"nagustuhan ko naman yung mga items.. kaso nga lang yung ibang items, ibang color yung dumating sken.. then iba yung color sa picture compared sa actual items.. black lang yung sumakto pero thanks pa din seller..",4
poor not recommended shop sira yung kabilang side ng fan hindi umaandar hindi rin reponsibe si seller nakailang araw akong chat ng chat sakanya puro automated chat lang ang reply sakin nakaka disappoint dahil excited pa naman ang anak ko gamitin sa school tapos ganito lang dadating saamin nm jsnsnsjsj,1
disappointed ..luma na ung binigay sakin pinag gamitan na ..ung sa charging pin my kawalang na ..puro bakat pa ng rugby at gasgas.halatang halata na luma na,1
okey naman sya kaso maling kulay ang nadeliver. i chose black pero red ang dumating.,4
nareceive ko na po thank you seller and thanks sa nagdeliver god bless po!! thank you thank you thank youuuuuu so muchhhh poooooooooooooooooooooo.,3
waste of money sayang pera wag kayo bumili dito. di ka pa papansinin ng seller pag may issue!!! isang araw lang gumana pagkatapos wala na!!! waste of money never again sa shop na to !!!!,1
this product is still good..ang problema lang masyadong mababa ang punja...sana itaas taas ng konti yung punja...hahaha..naloloka tuloy aq...ipapagawa ko nalang sa mananahi,4
"okay siya, bago, masulat at magandang gamitin sa eyelashes pinapakapal at pinapahaba. thank you seller!",3
thank you so much po recieve kuna po super bilis dumating.ok nmn cia manipis nga lang sakto lang sa price nia.my magamit na ang baby ko.thank you seller 5stars,3
received items in good condition at tama yung color at sizes ng order ko thank you seller and pinipicturan ni seller bago pa ship.will order again.,3
ok sana kaya lang kulang ng 2 usb adapters the seller was not responsive. never order again,1
di halata na may mascara peru parang lumalabo kunti lang paningin ko .. makes your lashes long,3
im not satisfied s dumating n bra s akin nd yon order ko at iba yong kulay,1
sobrang nipis po pala. ang bilis mapunit. aka ko makapal kase ganun yung sa picture. tapos sobrang liit pala .tapos yung white wallpaper may damages din po,1
boss okay na...thank u thank u gid sa uulitin ah...salamat ulit akba pra sa acoins lang mga lodi cakess haha..gawa nyo bald x,3
"ang ganda rin nito!! rubber siya pero for me mukhang okay naman yung quality will order again ibang variation naman hehe. sa sizing naman na 'to, nagstick lang ako sa size ko tho it depends pa rin siguro sa paa niyo. mahaba at payat yung paa so i decided not",3
"ok na sana.mura siya compare sa ibang shops dito sa shopee.kaso medyo nadeform siya.sana next time,pakigandahan ang packaging niya",4
"i received it earlier pero now dina gumagana, nung nalobat na kahit icharge dina gumagana yung fan even yung light. sayang pera ko whajwhjahhaja. if i were u huwag na kayo umorder.",1
2 items in inorder ko pero ito lang nareceive ko. sana maging aware din kayo na iniexpect din namin yong missing item,1
maganda naman siya kaso hindi type ng mother ko yung tela then medyo masikip yung large niya akala namin magkakasya sa father ko pero okay naman siya walang connect yung pic and vid sa item,4
good quality naman..kaso lng akala ko yung size 40 png lalaki cya ..hndi pala sa png babaye pala..maliit lng sa husband ko..,4
manipis sya. pero nakalagay sa description makapal. super ordinary lang. ok ung bulsa. mahirap lang buksan.... manipis,4
grabe hdi ko nakuha yung color na gusto ko violet order ko blue binigay hdi pa gumagana dalawa pa nman grabe nakakainis,1
"umiilaw nmn kaso ung remote d nagana, sira ata battery may gasgas kasi",4
hnd maganda yong item ayaw gumana pindutan for return hnd nabalikan ng pick up hanggang sa hnd na return,1
10/0 napakaganda ng kalidad ng neto mukhang original talaga siya ang presyo ng produkto ay super worth it base sa quality niya ang bilis ng paghahatid very responsive din si seller so far this shop is my top bluetooth earphone store super recommended ang bluetooth earphone na to i like,3
wrong colorrrrrrmmm.....beige inorder ko green dumating sorry sa pic green siya sa personal pero sa pic beige siya,1
"average package arrived safely. i used it immediately when i prepared my bed. i have a shihtzu and chowchow so maraming balahibo talagang nakakalat. the suction power is not as strong as i thought. kahit ilang ulit ko daanan, hindi pa din naalis sa bedsheet.",4
"9 out of 10 although parang headphone, okay naman sya sa wind output nya like a breeze. however, hindi damay yung batok. akala ko may fan din sa dulo, wala pala. sa side lang naghahangin. goods parin naman. packaging is fair enough, pero i'm assuming na chineck talaga ang product",3
hi. kinda disappointed sa part na kulang ng strap yung isang bra sa picture kasi dalawa yung strap tapos iisa lang yung nakarating samin. overall maganda pero sana po nxt time paki check ng product hindi pa nman po sa amin yung isang bra na walang strap.. pero thank you,4
"2 weeks na ung complain ko until now wala man lang maayos na response. 2 weeks na ung sagot niong we will update, until now walang nangyayare",1
thank u its so nice tatangkad nako nito kuntu hehehe,3
thanks po na deliver ng wlang sira...ok nman good n good gamitin..,4
"sad to say, pero kailangan ko mag rate, 4 items inorder ko isa lang dumating, baket naman po ganun, nag bayad naman po ako ng tama, kung ako naka receive ng items diko siya tatanggapin kaso nasa work ako that time kaya di din alam ng nag receive sa bahay",1
maganda yung products kc c rider n mona ng chat o nag message kung darating na yung parcel,3
got my earphones. maayos naman sya when it comes sa pakikinig ng music but hindi gumagana yung mic. i will use this pa naman sana for my online class but hindi nangyari yung expectations ko.,4
not cotton akala ko pang adult at big size na yung inorder ko yun pala pang small size sayang nd kasya napaka ordinary.. dissapointed ganda pa ang tela ng ukay kesa dito,1
very cheap pangit yung tela. manipis. sa picture maganda tignan. pati yung pinaka mahal nila same ng tela sa pinaka mura. wag naman sana ganon. i expected too much from this shop. yung design ng shirt ang pangit sa actual. or baka rejected yung binigay sakin? ,1
expected quality met. but mali yung color na pinadala . we ordered grey but received blck .. fast delivery tho .,4
manipis ung quality at nakakainis is almost 10 days din bago dumating dinaig pa ung overseas order ko na nauna dumating and hindi na umabot sa bday ng pagbibigay ko chinat ko si seller but hindi nagrerespond..sana naman kapag my problem regarding to order magreply naman kayo..,1
ok na sana pero wala ung tali pangatlong order ko na to eh...,4
"ordered 1 light green & 1 white but both white ang dumating, walang light green. matagal din dumating puro pick-up failed.",1
"fast transaction, seller sent photo before ship out. mabango talaga siya gaya nung dati naming pabango, masasabi ko namang long lasting ung amoy. maayos at safe tlaga ung packaging niya. nakaseal pa bawat bottle at may free pang pouch kaya sulit na sulit sa shop na to. thank you! til",3
nice maganda. very affordable. comfy sa paa. sakto ang kulay. nag send pa ng picture bago ipadala. thank you seller & visayas j&t rider. god bless!,3
wrong item ang dineliver. 2lt yung order ko pero 850 ml lang pinadala. wrong color din. unresponsive pa si seller. wag na kayong oorder sa shop na tao. bogus!,1
"great natanggal agad yung brush dun sa brow tapos yung liner may moment na buobuo yung ink. although, matagal naman matanggal and smudge proof sila. yung mascra hassle matuyo so need mo talga tumapat sa efan after.",4
dalawa order ko parehas hindi nagana yung voice speaker nya,1
"bat naka ""order received"" na e wala pa sakin yung order ko?",1
"item is different from picture shown. the design is 3/10 hindi ko gusto yung design. overall, 2/10",1
ok naman sya maayos din yung pag packed nya kaso wala yung headset...medyo disappointed ako sa mga ibang feedback kaya gusto ko ipa cancelled sana ito noon pero mabuti nalang kinuha ko padin at satisfied padin yung binigyan ko kahit may kulang,4
"tama yung size & yung color , for it's price ang ganda nya okay din yung quality",3
maganda basta dika maarte add 1 size kayo dito pero pag di ma lapad paa nyo wag na mag add. comfy sya suutin highly recommended di ka mag sisi kung dika ma maarte.,3
"would say ok for the price, you get what you pay for. sabog ung sounds i tried using it going to work. may tumawag pero di ako marinig. then nawawala wala din ung sounds.. medyo sabog din sounds. though oks na sya for its price.",4
"8/10 kinaibihan lang magaang siya unlike sa ibang nabili kong univ pen for ipad, i thought lang na magnetic yung takip nya. all over cheaper price, good quality naman!",4
nice nice gusto nila lahat fit n fit very good seller 5star k sakensana lage ganun haha sad lng late deliver naguwian na mga kapatid q so tambay na muna un mga order,4
thank you so much. kakareceive ko lang ngayon. first time na umorder sa shop na to. sana magtagal yung payong. mukha naman matibay.,3
pwede na maganda naman kaso nag nag aagawan sa bluetooth kaparehas nya bluetooth name ng pang iphone hahahahag,4
complete my order.. good packaging in very afordable. ty seller,3
why ganun seller blurred yung isa prng sira pa,4
"thin material used to hold the laces are too thin, so you can't pull on them too hard. i had to sow it back in place. also, the soles tend to come out from under your feet, so kailangan mo pa siya ibalik sa loob ulit minsan. good enough i",4
